Permanent Tournament #,Event Name,Course Name,Player Name,Avg Drive Distance,Fairway Hit Percentage
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Brett Drewitt,259.93,89.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Brett Stegmaier,263.79,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Brian Campbell,274.36,50
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Brian Gay,260,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Brian Stuard,252.64,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Bryce Molder,256.36,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Bryson DeChambeau,266.5,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,C.T. Pan,253,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Cameron Percy,267.68,64.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Cameron Smith,260.79,100
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Cameron Tringale,258.57,50
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Chad Collins,259.5,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Charley Hoffman,278.43,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Chez Reavie,261.14,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Chris Kirk,261.93,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Chris Stroud,259.57,64.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Cody Gribble,272.43,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,D.A. Points,250.32,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Daniel Summerhays,266.86,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,David Duval,258,50
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,David Hearn,263.14,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Derek Fathauer,263.29,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Dominic Bozzelli,271,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Dustin Johnson,283.07,75
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Gary Woodland,273.21,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Geoff Ogilvy,258.5,82.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Gonzalo Fdez-Castaño,263.43,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Grayson Murray,278.14,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Greg Chalmers,247.21,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Greg Owen,270.79,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Henrik Norlander,271.11,82.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Hiroshi Iwata,254.43,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Hunter Mahan,269.36,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,J.B. Holmes,270.64,67.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,J.J. Henry,260.43,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,J.J. Spaun,262.57,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,J.T. Poston,271.21,35.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,James Hahn,258.04,82.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jason Bohn,250.64,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jason Day,277.64,60.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jason Kokrak,280.93,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jerry Kelly,249.21,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jim Furyk,243.14,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jim Herman,265.43,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jimmy Walker,269.11,67.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Joel Dahmen,267.07,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,John Senden,258.36,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jon Rahm,276.39,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jonas Blixt,272.46,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jonathan Randolph,263.07,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jordan Spieth,265.46,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Jr.Rich Berberian,264.5,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Julián Etulain,268.79,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Justin Rose,274.89,75
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,K.J. Choi,253,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Kelly Kraft,270.29,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Ken Duke,252.93,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Kevin Chappell,278.14,67.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Kevin Kisner,260.07,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Kevin Streelman,265.18,89.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Kevin Tway,279.11,60.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Luke Donald,262.39,67.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Mackenzie Hughes,261.36,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Mark Anderson,262,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Mark Hubbard,263.43,75
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Martin Flores,271.46,67.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Martin Laird,273.93,64.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Matt Every,270.5,28.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Matt Jones,269.96,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Matt Kuchar,262.29,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Max Homa,262.57,35.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Michael Putnam,270.43,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Michael Thompson,262.07,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Miguel Angel Carballo,261.14,42.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Mike Weir,247.14,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Morgan Hoffmann,256.79,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Neal Lancaster,262.86,64.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Nicholas Lindheim,258.5,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Nicholas Thompson,263.79,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Nick Taylor,269.32,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Nick Watney,262.43,82.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Padraig Harrington,256.64,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Pat Perez,257.54,75
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Patrick Cantlay,271.93,75
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Patrick Reed,268.29,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Peter Malnati,257.36,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Phil Mickelson,273,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Ray Otis,242.93,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Richy Werenski,262.14,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Rick Lamb,267.18,64.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Ricky Barnes,254.11,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Rob Oppenheim,255.39,82.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Robert Garrigus,274.79,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Robert Streb,270.64,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Roberto Castro,256.79,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Rod Pampling,263.29,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Rory Sabbatini,265.96,75
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Ryan Armour,252.29,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Ryan Blaum,261.07,50
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Ryan Brehm,282.86,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Ryan Palmer,279.93,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Sam Saunders,264.79,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Scott Brown,260.61,75
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Scott Langley,260.61,82.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Scott Piercy,266.79,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Scott Stallings,268.43,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Seamus Power,268.29,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Sean O'Hair,268,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Sebastián Muñoz,263.64,64.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Seung-Yul Noh,267.14,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Shane Lowry,270.64,82.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Si Woo Kim,257.57,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Smylie Kaufman,285,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Spencer Levin,256.29,100
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Steve Marino,266.36,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Steve Stricker,254.04,89.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Steve Wheatcroft,254.93,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Steven Alker,260.43,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Steven Bowditch,262,64.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Stewart Cink,271.18,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Stuart Appleby,251.64,100
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Sung Kang,270.21,50
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Tag Ridings,271.36,60.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Tim Wilkinson,255.54,89.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Tom Hoge,267.39,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Tony Finau,277.96,75
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Trey Mullinax,278.57,75
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Troy Merritt,268.5,57.14
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Tyler Aldridge,269.21,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Tyrone Van Aswegen,261.93,85.71
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Vaughn Taylor,261,100
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Vijay Singh,257.86,64.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Webb Simpson,257.71,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Whee Kim,267.86,71.43
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Will MacKenzie,257.89,78.57
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,William McGirt,262.86,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Xander Schauffele,265.36,64.29
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Zac Blair,255.11,92.86
5,AT&T Pebble Beach Pro-Am,Pebble Beach GL,Zack Sucher,267.14,85.71
518,Barbasol Championship,RTJ Trail (Grand National),Alex Cejka,279.39,80.36
518,Barbasol Championship,RTJ Trail (Grand National),Andres Gonzales,284.19,73.81
518,Barbasol Championship,RTJ Trail (Grand National),Andres Romero,282.59,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Andrew Loupe,289.05,52.38
518,Barbasol Championship,RTJ Trail (Grand National),Ángel Cabrera,275.21,42.86
518,Barbasol Championship,RTJ Trail (Grand National),Arjun Atwal,271.79,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Ben Martin,280.36,76.79
518,Barbasol Championship,RTJ Trail (Grand National),Bill Lunde,280.61,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Blayne Barber,283.34,62.5
518,Barbasol Championship,RTJ Trail (Grand National),Bobby Wyatt,284.9,61.9
518,Barbasol Championship,RTJ Trail (Grand National),Boo Weekley,281.02,78.57
518,Barbasol Championship,RTJ Trail (Grand National),Brad Fritsch,273.36,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Brad Sill,275.64,50
518,Barbasol Championship,RTJ Trail (Grand National),Brandon Hagy,292.68,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Brendon de Jonge,262.89,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Brendon Todd,272.04,67.86
518,Barbasol Championship,RTJ Trail (Grand National),Brett Drewitt,277.34,75
518,Barbasol Championship,RTJ Trail (Grand National),Brett Wetterich,271.93,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Brian Campbell,286.79,60.71
518,Barbasol Championship,RTJ Trail (Grand National),Brian Gay,270.96,69.64
518,Barbasol Championship,RTJ Trail (Grand National),Brian Stuard,268.11,78.57
518,Barbasol Championship,RTJ Trail (Grand National),Cameron Beckman,258.5,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Cameron Percy,283.95,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Cameron Tringale,280.43,67.86
518,Barbasol Championship,RTJ Trail (Grand National),Carl Pettersson,277.21,54.76
518,Barbasol Championship,RTJ Trail (Grand National),Chad Campbell,274.96,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Chad Collins,274.75,67.86
518,Barbasol Championship,RTJ Trail (Grand National),Charlie Wi,274.27,62.5
518,Barbasol Championship,RTJ Trail (Grand National),Chesson Hadley,290,69.64
518,Barbasol Championship,RTJ Trail (Grand National),Chip Deason,274.21,75
518,Barbasol Championship,RTJ Trail (Grand National),Chris Smith,277.4,59.52
518,Barbasol Championship,RTJ Trail (Grand National),Chris Stroud,276,69.64
518,Barbasol Championship,RTJ Trail (Grand National),Craig Barlow,269.88,73.81
518,Barbasol Championship,RTJ Trail (Grand National),D.J. Trahan,287.21,62.5
518,Barbasol Championship,RTJ Trail (Grand National),Daniel Summerhays,272.34,71.43
518,Barbasol Championship,RTJ Trail (Grand National),David Hearn,278.52,69.64
518,Barbasol Championship,RTJ Trail (Grand National),Davis Love III,278.45,78.57
518,Barbasol Championship,RTJ Trail (Grand National),Derek Fathauer,279.46,60.71
518,Barbasol Championship,RTJ Trail (Grand National),Derek Rende,282.14,53.57
518,Barbasol Championship,RTJ Trail (Grand National),Dicky Pride,272.18,75
518,Barbasol Championship,RTJ Trail (Grand National),Dominic Bozzelli,282.29,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Dru Love,284.04,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Dudley Hart,272.32,60.71
518,Barbasol Championship,RTJ Trail (Grand National),Duffy Waldorf,268.82,85.71
518,Barbasol Championship,RTJ Trail (Grand National),Frank Lickliter II,275.96,53.57
518,Barbasol Championship,RTJ Trail (Grand National),George McNeill,283.83,73.81
518,Barbasol Championship,RTJ Trail (Grand National),Gonzalo Fdez-Castaño,280.96,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Grant Leaver,281.36,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Grayson Murray,296.96,76.79
518,Barbasol Championship,RTJ Trail (Grand National),Heath Slocum,264.61,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Hiroshi Iwata,276.54,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Hugo León,290.29,60.71
518,Barbasol Championship,RTJ Trail (Grand National),Hunter Mahan,292.02,73.21
518,Barbasol Championship,RTJ Trail (Grand National),J.T. Poston,288.79,66.07
518,Barbasol Championship,RTJ Trail (Grand National),Jason Bohn,269.57,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Jim Furyk,265.55,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Joel Dahmen,280.96,57.14
518,Barbasol Championship,RTJ Trail (Grand National),John Merrick,278.38,75
518,Barbasol Championship,RTJ Trail (Grand National),John Rollins,276,75
518,Barbasol Championship,RTJ Trail (Grand National),Jonathan Byrd,276.54,55.36
518,Barbasol Championship,RTJ Trail (Grand National),Jonathan Randolph,274.1,69.05
518,Barbasol Championship,RTJ Trail (Grand National),Jr.Rich Berberian,290.29,54.76
518,Barbasol Championship,RTJ Trail (Grand National),Julián Etulain,283.2,78.57
518,Barbasol Championship,RTJ Trail (Grand National),K.J. Choi,278.5,69.64
518,Barbasol Championship,RTJ Trail (Grand National),Ken Duke,270.54,76.79
518,Barbasol Championship,RTJ Trail (Grand National),Kent Jones,268.04,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Kyle Reifers,276.64,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Lee Janzen,267.75,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Len Mattiace,269.96,53.57
518,Barbasol Championship,RTJ Trail (Grand National),Marc Turnesa,269.29,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Mark Anderson,283.86,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Mark Hensby,274.68,60.71
518,Barbasol Championship,RTJ Trail (Grand National),Mark Hubbard,274.21,75
518,Barbasol Championship,RTJ Trail (Grand National),Mark Wilson,268.93,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Martin Flores,291.8,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Matt Bettencourt,276.68,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Matt Every,291.41,62.5
518,Barbasol Championship,RTJ Trail (Grand National),Matt Gilchrest,279.13,58.93
518,Barbasol Championship,RTJ Trail (Grand National),Matt Jones,285.32,39.29
518,Barbasol Championship,RTJ Trail (Grand National),Max Homa,282.57,55.36
518,Barbasol Championship,RTJ Trail (Grand National),Michael Bradley,275.14,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Miguel Angel Carballo,274.07,53.57
518,Barbasol Championship,RTJ Trail (Grand National),Mike Genovese,263.86,75
518,Barbasol Championship,RTJ Trail (Grand National),Mookie DeMoss,276.68,53.57
518,Barbasol Championship,RTJ Trail (Grand National),Nicholas Lindheim,275.79,62.5
518,Barbasol Championship,RTJ Trail (Grand National),Omar Uresti,264.11,67.86
518,Barbasol Championship,RTJ Trail (Grand National),Patton Kizzire,284.91,67.86
518,Barbasol Championship,RTJ Trail (Grand National),Peter Malnati,275.64,75
518,Barbasol Championship,RTJ Trail (Grand National),Retief Goosen,279.48,60.71
518,Barbasol Championship,RTJ Trail (Grand National),Richy Werenski,282.84,80.36
518,Barbasol Championship,RTJ Trail (Grand National),Rick Lamb,286.36,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Ricky Barnes,273.07,73.21
518,Barbasol Championship,RTJ Trail (Grand National),Robby Shelton,284.18,66.07
518,Barbasol Championship,RTJ Trail (Grand National),Robert Allenby,277.07,73.21
518,Barbasol Championship,RTJ Trail (Grand National),Robert Gamez,252.25,75
518,Barbasol Championship,RTJ Trail (Grand National),Robert Garrigus,292.32,73.21
518,Barbasol Championship,RTJ Trail (Grand National),Rory Sabbatini,286.27,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Ryan Armour,272.41,87.5
518,Barbasol Championship,RTJ Trail (Grand National),Ryan Blaum,277.5,60.71
518,Barbasol Championship,RTJ Trail (Grand National),Ryan Brehm,291.93,67.86
518,Barbasol Championship,RTJ Trail (Grand National),Ryo Ishikawa,284.54,42.86
518,Barbasol Championship,RTJ Trail (Grand National),S.M. Lee,272.89,42.86
518,Barbasol Championship,RTJ Trail (Grand National),Sam Burns,292.98,73.21
518,Barbasol Championship,RTJ Trail (Grand National),Sam Saunders,285.39,66.07
518,Barbasol Championship,RTJ Trail (Grand National),Scott Stallings,288.63,66.07
518,Barbasol Championship,RTJ Trail (Grand National),Seamus Power,281.88,60.71
518,Barbasol Championship,RTJ Trail (Grand National),Seung-Yul Noh,285.79,73.21
518,Barbasol Championship,RTJ Trail (Grand National),Shane Bertsch,270.39,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Shaun Micheel,274.98,66.67
518,Barbasol Championship,RTJ Trail (Grand National),Shawn Stefani,285.95,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Smylie Kaufman,292.79,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Spencer Levin,271.41,78.57
518,Barbasol Championship,RTJ Trail (Grand National),Steve Wheatcroft,275.2,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Steven Alker,270.79,71.43
518,Barbasol Championship,RTJ Trail (Grand National),Steven Bowditch,276.18,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Stuart Appleby,269.83,59.52
518,Barbasol Championship,RTJ Trail (Grand National),Tag Ridings,285.48,64.29
518,Barbasol Championship,RTJ Trail (Grand National),Ted Purdy,273.07,57.14
518,Barbasol Championship,RTJ Trail (Grand National),Tim Herron,280.39,67.86
518,Barbasol Championship,RTJ Trail (Grand National),Tom Hoge,280.71,62.5
518,Barbasol Championship,RTJ Trail (Grand National),Tommy Gainey,279.89,67.86
518,Barbasol Championship,RTJ Trail (Grand National),Trace Crowe,288.25,50
518,Barbasol Championship,RTJ Trail (Grand National),Trey Mullinax,304.05,58.93
518,Barbasol Championship,RTJ Trail (Grand National),Troy Matteson,286.57,75
518,Barbasol Championship,RTJ Trail (Grand National),Troy Merritt,280.05,73.21
518,Barbasol Championship,RTJ Trail (Grand National),Tyler Aldridge,282.54,55.36
518,Barbasol Championship,RTJ Trail (Grand National),Tyrone Van Aswegen,273.88,69.64
518,Barbasol Championship,RTJ Trail (Grand National),Wes Homan,270.5,75
518,Barbasol Championship,RTJ Trail (Grand National),Will Cannon,280.86,67.86
518,Barbasol Championship,RTJ Trail (Grand National),Willy Wilcox,277.02,66.07
518,Barbasol Championship,RTJ Trail (Grand National),Y.E. Yang,278.82,69.64
518,Barbasol Championship,RTJ Trail (Grand National),Zac Blair,266.88,69.64
28,BMW Championship,Conway Farms GC,Adam Hadwin,283.59,73.21
28,BMW Championship,Conway Farms GC,Anirban Lahiri,293.68,60.71
28,BMW Championship,Conway Farms GC,Bill Haas,280.59,64.29
28,BMW Championship,Conway Farms GC,Billy Horschel,284.61,53.57
28,BMW Championship,Conway Farms GC,Brendan Steele,297.91,55.36
28,BMW Championship,Conway Farms GC,Brian Harman,282.21,71.43
28,BMW Championship,Conway Farms GC,Brooks Koepka,312.09,57.14
28,BMW Championship,Conway Farms GC,Bryson DeChambeau,290.48,44.64
28,BMW Championship,Conway Farms GC,Bud Cauley,297.66,57.14
